Person Code,Module Code,year,Surname,Forename,Module Name,Event ID,Object ID,Event Slot ID,Date,Has Attended,Attended,NotAttended,Attendance Code,full_name,student_overall_attendance,Standardised Student Overall Attendance
462,840,2025,Agarwal,Mohamed,Cloud Computing,833,182,277,2025-04-08,Y,1,1,Y,Mohamed Agarwal,0.9405405405405406,1.0990609329576726
375,840,2025,Becker,Tariq,Cloud Computing,833,860,277,2025-04-08,Y,1,1,Y,Tariq Becker,0.9731182795698925,1.2588973877165022
416,1777,2023,Rossi,Daniel,Quality Assurance,833,658,27,2023-04-30,Y,1,1,Y,Daniel Rossi,0.7741935483870968,0.2829111853755661
77,1777,2023,Thomas,Dmitri,Quality Assurance,833,288,959,2023-05-11,Y,1,1,Y,Dmitri Thomas,0.9041095890410958,0.9203194271117416
352,1777,2023,Popov,Anita,Quality Assurance,833,251,959,2023-05-11,Y,1,1,Y,Anita Popov,0.7756410256410257,0.2900129560786708
251,1777,2023,Torres,Ruth,Quality Assurance,833,927,959,2023-05-11,Y,1,1,Y,Ruth Torres,0.8387096774193549,0.5994472509996536
384,1777,2024,Clark,Ruth,Quality Assurance,833,295,395,2024-03-09,Y,1,1,Y,Ruth Clark,0.6986301369863014,-0.08782626134853598
77,1777,2024,Thomas,Dmitri,Quality Assurance,833,288,395,2024-03-09,Y,1,1,Y,Dmitri Thomas,0.9041095890410958,0.9203194271117416
103,1777,2024,Tanaka,Steven,Quality Assurance,833,742,395,2024-03-09,Y,1,1,Y,Steven Tanaka,0.8620689655172413,0.7140551368290641
352,1777,2024,Popov,Anita,Quality Assurance,833,251,395,2024-03-09,Y,1,1,Y,Anita Popov,0.7756410256410257,0.2900129560786708
141,1777,2024,Ibrahim,William,Quality Assurance,833,794,395,2024-03-09,Y,1,1,Y,William Ibrahim,0.6410256410256411,-0.3704517193100496
251,1777,2024,Torres,Ruth,Quality Assurance,833,927,395,2024-03-09,Y,1,1,Y,Ruth Torres,0.8387096774193549,0.5994472509996536
150,1777,2025,Lewis,Efua,Quality Assurance,833,908,631,2025-06-22,Y,1,1,Y,Efua Lewis,0.5769230769230769,-0.6849587075903932
387,1777,2025,Zhang,Diego,Quality Assurance,833,158,631,2025-06-22,Y,1,1,Y,Diego Zhang,0.5612903225806452,-0.7616578311839219
103,1777,2025,Tanaka,Steven,Quality Assurance,833,742,631,2025-06-22,Y,1,1,Y,Steven Tanaka,0.8620689655172413,0.7140551368290641
160,1777,2025,Nair,Lisa,Quality Assurance,833,418,631,2025-06-22,Y,1,1,Y,Lisa Nair,0.7692307692307693,0.2585622572506366
117,1777,2025,Martin,Raj,Quality Assurance,833,715,631,2025-06-22,Y,1,1,Y,Raj Martin,0.475,-1.1850248189561388
171,1777,2025,Al-Zahra,Donna,Quality Assurance,833,639,631,2025-06-22,Y,1,1,Y,Donna Al-Zahra,0.7123287671232876,-0.02061654878451772
384,1777,2025,Clark,Ruth,Quality Assurance,833,295,277,2025-04-08,Y,1,1,Y,Ruth Clark,0.6986301369863014,-0.08782626134853598
150,1777,2025,Lewis,Efua,Quality Assurance,833,908,277,2025-04-08,Y,1,1,Y,Efua Lewis,0.5769230769230769,-0.6849587075903932
160,1777,2025,Nair,Lisa,Quality Assurance,833,418,277,2025-04-08,Y,1,1,Y,Lisa Nair,0.7692307692307693,0.2585622572506366
352,1777,2025,Popov,Anita,Quality Assurance,833,251,277,2025-04-08,Y,1,1,Y,Anita Popov,0.7756410256410257,0.2900129560786708
141,1777,2025,Ibrahim,William,Quality Assurance,833,794,277,2025-04-08,Y,1,1,Y,William Ibrahim,0.6410256410256411,-0.3704517193100496
251,1777,2025,Torres,Ruth,Quality Assurance,833,927,277,2025-04-08,Y,1,1,Y,Ruth Torres,0.8387096774193549,0.5994472509996536
465,1777,2025,Okafor,Efua,Quality Assurance,833,683,277,2025-04-08,Y,1,1,Y,Efua Okafor,0.7483870967741936,0.15629675912593138
65,1549,2023,Thomas,Dina,Ethics,833,197,27,2023-04-30,Y,1,1,Y,Dina Thomas,0.7207792207792207,0.020843988186792423
146,1549,2023,Patel,Sergei,Ethics,833,518,27,2023-04-30,Y,1,1,Y,Sergei Patel,0.8278145695364238,0.5459924849505526
480,1549,2023,Yoon,Tafadzwa,Ethics,833,913,27,2023-04-30,Y,1,1,Y,Tafadzwa Yoon,0.7931034482758621,0.3756889977136609
225,1549,2023,Robert,Elena,Ethics,833,924,959,2023-05-11,Y,1,1,Y,Elena Robert,0.8582089552238806,0.6951167335203665
192,1549,2023,Wagner,Richard,Ethics,833,397,959,2023-05-11,Y,1,1,Y,Richard Wagner,0.5633802816901409,-0.7514038459594795
314,1549,2024,Esposito,Carmen,Ethics,833,272,395,2024-03-09,Y,1,1,Y,Carmen Esposito,0.7532467532467533,0.1801397354976159
435,1549,2025,White,Linda,Ethics,833,286,631,2025-06-22,Y,1,1,Y,Linda White,0.8680555555555556,0.7434271975161655
154,1549,2025,Park,Donald,Ethics,833,557,631,2025-06-22,Y,1,1,Y,Donald Park,0.6865671641791045,-0.14701093360640322
428,1549,2025,Al-Khalil,Ji-eun,Ethics,833,653,631,2025-06-22,Y,1,1,Y,Ji-eun Al-Khalil,0.8013698630136986,0.4162465828816029
350,1549,2025,Petrov,So-young,Ethics,833,192,631,2025-06-22,Y,1,1,Y,So-young Petrov,0.7908496732026143,0.3646312807491049
314,1549,2025,Esposito,Carmen,Ethics,833,272,277,2025-04-08,Y,1,1,Y,Carmen Esposito,0.7532467532467533,0.1801397354976159
416,1777,2024,Rossi,Daniel,Quality Assurance,423,658,228,2024-08-24,Y,1,1,P,Daniel Rossi,0.7741935483870968,0.2829111853755661
193,123,2024,Sanchez,Wang,Creative Writing,273,748,147,2024-05-06,Y,1,1,P,Wang Sanchez,0.7761194029850746,0.2923600231553898
32,123,2024,Müller,Huang,Creative Writing,273,543,147,2024-05-06,N,0,0,A,Huang Müller,0.8688524590163934,0.7473370521518908
42,4,2024,Sato,Rumbidzai,Demographics,22,355,938,2024-12-01,Y,1,1,P,Rumbidzai Sato,1.0,1.3907874150598716
170,4,2023,Jackson,Dong-hyun,Demographics,933,535,523,2023-12-08,Y,1,1,P,Dong-hyun Jackson,1.0,1.3907874150598716
337,4,2023,Walker,Rutendo,Demographics,933,486,523,2023-12-08,Y,1,1,P,Rutendo Walker,0.9285714285714286,1.040336770976061
457,1777,2024,Ramirez,Carmen,Quality Assurance,91,230,494,2024-04-19,Y,1,1,P,Carmen Ramirez,0.8,0.4095256116252013
198,840,2024,Johnson,Arjun,Cloud Computing,411,640,1009,2024-02-23,Y,1,1,P,Arjun Johnson,0.7301587301587301,0.06686275963214132
407,840,2024,Kumar,Thomas,Cloud Computing,411,15,1009,2024-02-23,Y,1,1,P,Thomas Kumar,0.776595744680851,0.29469710271263305
176,840,2024,Clark,Kwaku,Cloud Computing,411,71,598,2024-08-19,N,0,0,A,Kwaku Clark,0.8829787234042553,0.8166448704970325
496,1777,2024,Ben-Ahmad,Marie,Quality Assurance,310,164,449,2024-02-23,~,0,1,Z,Marie Ben-Ahmad,0.8482758620689655,0.6463819090059838
451,1777,2024,Bernard,Sarah,Quality Assurance,310,830,650,2024-08-19,N,0,0,A,Sarah Bernard,0.4931506849315068,-1.095971949808814
171,1777,2024,Al-Zahra,Donna,Quality Assurance,310,639,650,2024-08-19,N,0,0,A,Donna Al-Zahra,0.7123287671232876,-0.02061654878451772
188,840,2024,Nair,Rosa,Cloud Computing,267,580,361,2024-02-23,Y,1,1,P,Rosa Nair,0.5079365079365079,-1.0234281330730481
165,840,2024,Ben-Said,Marco,Cloud Computing,267,465,361,2024-02-23,Y,1,1,P,Marco Ben-Said,0.5531914893617021,-0.801393209634605
407,840,2024,Kumar,Thomas,Cloud Computing,931,15,774,2024-04-29,Y,1,1,P,Thomas Kumar,0.776595744680851,0.29469710271263305
198,840,2023,Johnson,Arjun,Cloud Computing,931,640,317,2023-04-26,Y,1,1,P,Arjun Johnson,0.7301587301587301,0.06686275963214132
176,840,2023,Clark,Kwaku,Cloud Computing,931,71,1035,2023-07-24,Y,1,1,P,Kwaku Clark,0.8829787234042553,0.8166448704970325
176,840,2024,Clark,Kwaku,Cloud Computing,931,71,208,2024-06-18,Y,1,1,P,Kwaku Clark,0.8829787234042553,0.8166448704970325
198,840,2024,Johnson,Arjun,Cloud Computing,931,640,550,2024-01-29,Y,1,1,P,Arjun Johnson,0.7301587301587301,0.06686275963214132
176,840,2024,Clark,Kwaku,Cloud Computing,931,71,550,2024-01-29,Y,1,1,P,Kwaku Clark,0.8829787234042553,0.8166448704970325
451,1777,2023,Bernard,Sarah,Quality Assurance,230,830,310,2023-01-03,Y,1,1,P,Sarah Bernard,0.4931506849315068,-1.095971949808814
131,1777,2024,Agarwal,Ruvimbo,Quality Assurance,230,788,82,2024-10-11,Y,1,1,P,Ruvimbo Agarwal,0.8205128205128205,0.5101678478749108
395,1777,2024,Petit,Yuki,Quality Assurance,230,824,364,2024-12-20,Y,1,1,P,Yuki Petit,0.5684931506849316,-0.7263185307067118
496,1777,2024,Ben-Ahmad,Marie,Quality Assurance,230,164,364,2024-12-20,Y,1,1,P,Marie Ben-Ahmad,0.8482758620689655,0.6463819090059838
451,1777,2023,Bernard,Sarah,Quality Assurance,230,830,497,2023-03-17,Y,1,1,P,Sarah Bernard,0.4931506849315068,-1.095971949808814
131,1777,2025,Agarwal,Ruvimbo,Quality Assurance,230,788,1080,2025-03-31,Y,1,1,P,Ruvimbo Agarwal,0.8205128205128205,0.5101678478749108
496,1777,2023,Ben-Ahmad,Marie,Quality Assurance,230,164,77,2023-06-10,Y,1,1,P,Marie Ben-Ahmad,0.8482758620689655,0.6463819090059838
171,1777,2023,Al-Zahra,Donna,Quality Assurance,230,639,77,2023-06-10,N,0,0,A,Donna Al-Zahra,0.7123287671232876,-0.02061654878451772
171,1777,2025,Al-Zahra,Donna,Quality Assurance,230,639,583,2025-01-27,Y,1,1,P,Donna Al-Zahra,0.7123287671232876,-0.02061654878451772
496,1777,2023,Ben-Ahmad,Marie,Quality Assurance,230,164,963,2023-09-08,Y,1,1,P,Marie Ben-Ahmad,0.8482758620689655,0.6463819090059838
171,1777,2023,Al-Zahra,Donna,Quality Assurance,230,639,963,2023-09-08,Y,1,1,P,Donna Al-Zahra,0.7123287671232876,-0.02061654878451772
395,1777,2023,Petit,Yuki,Quality Assurance,230,824,296,2023-11-18,Y,1,1,P,Yuki Petit,0.5684931506849316,-0.7263185307067118
451,1777,2023,Bernard,Sarah,Quality Assurance,230,830,296,2023-11-18,Y,1,1,P,Sarah Bernard,0.4931506849315068,-1.095971949808814
77,1777,2025,Thomas,Dmitri,Quality Assurance,621,288,801,2025-05-08,Y,1,1,P,Dmitri Thomas,0.9041095890410958,0.9203194271117416
150,1777,2025,Lewis,Efua,Quality Assurance,621,908,454,2025-03-26,Y,1,1,P,Efua Lewis,0.5769230769230769,-0.6849587075903932
352,1777,2024,Popov,Anita,Quality Assurance,621,251,312,2024-05-01,Y,1,1,P,Anita Popov,0.7756410256410257,0.2900129560786708
66,1777,2025,Ramirez,Jean,Quality Assurance,621,549,64,2025-07-20,Y,1,1,P,Jean Ramirez,0.4551282051282051,-1.282521985323045
150,1777,2023,Lewis,Efua,Quality Assurance,621,908,49,2023-05-23,Y,1,1,P,Efua Lewis,0.5769230769230769,-0.6849587075903932
66,1777,2023,Ramirez,Jean,Quality Assurance,621,549,49,2023-05-23,Y,1,1,P,Jean Ramirez,0.4551282051282051,-1.282521985323045
215,1777,2024,Harris,Matthew,Quality Assurance,621,411,109,2024-08-15,Y,1,1,P,Matthew Harris,0.3984375,-1.5606641030834734
384,1777,2024,Clark,Ruth,Quality Assurance,727,295,224,2024-05-21,~,0,1,Z,Ruth Clark,0.6986301369863014,-0.08782626134853598
384,1777,2023,Clark,Ruth,Quality Assurance,727,295,790,2023-01-23,Y,1,1,P,Ruth Clark,0.6986301369863014,-0.08782626134853598
346,1777,2023,Reddy,Hana,Quality Assurance,727,880,790,2023-01-23,Y,1,1,P,Hana Reddy,0.5512820512820513,-0.8107615029025301
415,1777,2023,Mthembu,Mark,Quality Assurance,727,599,790,2023-01-23,Y,1,1,P,Mark Mthembu,0.6927710843373494,-0.11657258419218276
160,1777,2025,Nair,Lisa,Quality Assurance,727,418,160,2025-08-30,N,0,0,A,Lisa Nair,0.7692307692307693,0.2585622572506366
415,1777,2023,Mthembu,Mark,Quality Assurance,727,599,685,2023-01-18,Y,1,1,P,Mark Mthembu,0.6927710843373494,-0.11657258419218276
465,1777,2023,Okafor,Efua,Quality Assurance,727,683,345,2023-05-14,Y,1,1,P,Efua Okafor,0.7483870967741936,0.15629675912593138
330,1777,2023,Gupta,Michelle,Quality Assurance,881,412,850,2023-08-12,Y,1,1,P,Michelle Gupta,0.7161290322580646,-0.001971273686112129
416,1777,2024,Rossi,Daniel,Quality Assurance,881,658,688,2024-05-02,Y,1,1,P,Daniel Rossi,0.7741935483870968,0.2829111853755661
330,1777,2023,Gupta,Michelle,Quality Assurance,881,412,981,2023-05-25,Y,1,1,P,Michelle Gupta,0.7161290322580646,-0.001971273686112129
416,1777,2025,Rossi,Daniel,Quality Assurance,881,658,125,2025-03-27,Y,1,1,P,Daniel Rossi,0.7741935483870968,0.2829111853755661
330,1777,2025,Gupta,Michelle,Quality Assurance,881,412,125,2025-03-27,Y,1,1,P,Michelle Gupta,0.7161290322580646,-0.001971273686112129
387,1777,2025,Zhang,Diego,Quality Assurance,881,158,55,2025-08-12,Y,1,1,P,Diego Zhang,0.5612903225806452,-0.7616578311839219
103,1777,2025,Tanaka,Steven,Quality Assurance,881,742,55,2025-08-12,Y,1,1,P,Steven Tanaka,0.8620689655172413,0.7140551368290641
387,1777,2023,Zhang,Diego,Quality Assurance,881,158,758,2023-10-24,Y,1,1,P,Diego Zhang,0.5612903225806452,-0.7616578311839219
103,1777,2023,Tanaka,Steven,Quality Assurance,881,742,758,2023-10-24,Y,1,1,P,Steven Tanaka,0.8620689655172413,0.7140551368290641
377,1777,2025,Lopez,Raj,Quality Assurance,232,856,622,2025-05-04,N,0,0,A,Raj Lopez,0.3935483870967742,-1.5846516018065488
281,1777,2025,Kim,Joseph,Quality Assurance,232,65,153,2025-07-17,Y,1,1,P,Joseph Kim,0.41935483870967744,-1.4580371755569137
291,1777,2025,Ibrahim,Valeria,Quality Assurance,232,757,153,2025-07-17,Y,1,1,P,Valeria Ibrahim,0.7207792207792207,0.020843988186792423
281,1777,2024,Kim,Joseph,Quality Assurance,232,65,613,2024-05-02,Y,1,1,P,Joseph Kim,0.41935483870967744,-1.4580371755569137
377,1777,2024,Lopez,Raj,Quality Assurance,232,856,205,2024-03-19,Y,1,1,P,Raj Lopez,0.3935483870967742,-1.5846516018065488
457,1777,2023,Ramirez,Carmen,Quality Assurance,232,230,871,2023-05-25,Y,1,1,P,Carmen Ramirez,0.8,0.4095256116252013
281,1777,2025,Kim,Joseph,Quality Assurance,232,65,967,2025-08-12,Y,1,1,P,Joseph Kim,0.41935483870967744,-1.4580371755569137
225,1549,2023,Robert,Elena,Ethics,906,924,410,2023-07-19,Y,1,1,P,Elena Robert,0.8582089552238806,0.6951167335203665
1,1549,2023,Rodriguez,Ahmad,Ethics,832,682,830,2023-07-14,Y,1,1,P,Ahmad Rodriguez,0.6492537313432836,-0.33008216559048353
490,1549,2023,Lebedev,Chiara,Ethics,832,258,538,2023-12-22,N,0,0,A,Chiara Lebedev,0.5973154362416108,-0.5849074911844314
37,1549,2023,Kim,Seung-ho,Ethics,409,199,231,2023-11-24,Y,1,1,P,Seung-ho Kim,0.6103896103896104,-0.5207615526700062
435,1549,2025,White,Linda,Ethics,409,286,612,2025-05-23,Y,1,1,P,Linda White,0.8680555555555556,0.7434271975161655
314,1549,2025,Esposito,Carmen,Ethics,409,272,612,2025-05-23,Y,1,1,P,Carmen Esposito,0.7532467532467533,0.1801397354976159
435,1549,2023,White,Linda,Ethics,409,286,442,2023-08-03,Y,1,1,P,Linda White,0.8680555555555556,0.7434271975161655
129,123,2023,Lewis,Ursula,Creative Writing,797,37,834,2023-09-12,Y,1,1,P,Ursula Lewis,0.875,0.7774987879132026
382,123,2024,Garcia,So-young,Creative Writing,143,236,710,2024-12-14,Y,1,1,P,So-young Garcia,0.9322033898305084,1.0581562952515084
154,1549,2023,Park,Donald,Ethics,906,557,618,2023-12-22,Y,1,1,P,Donald Park,0.6865671641791045,-0.14701093360640322
269,1798,2024,Ramirez,Chiedza,Algorithms,599,664,932,2024-03-31,Y,1,1,Y,Chiedza Ramirez,0.6436170212765957,-0.357737607017866
14,1798,2024,Yang,Luis,Algorithms,599,931,932,2024-03-31,Y,1,1,Y,Luis Yang,0.8095238095238095,0.45625236416970927
120,1762,2023,Smith,Elena,Nutrition,164,797,998,2023-10-20,Y,1,1,P,Elena Smith,0.7032258064516129,-0.06527848681092975
120,1762,2023,Smith,Elena,Nutrition,834,797,279,2023-04-28,Y,1,1,O,Elena Smith,0.7032258064516129,-0.06527848681092975
178,871,2023,Alvarez,Samir,Database Design,658,445,1065,2023-01-13,Y,1,1,P,Samir Alvarez,0.15286624203821655,-2.7655125803799754
435,137,2024,White,Linda,Arts & Crafts,742,286,740,2024-09-12,Y,1,1,P,Linda White,0.8680555555555556,0.7434271975161655
53,840,2024,Rodriguez,Aisha,Cloud Computing,158,951,625,2024-01-04,Y,1,1,P,Aisha Rodriguez,0.22988505747126436,-2.3876344717288025
68,840,2025,Wu,Yuki,Cloud Computing,158,293,107,2025-01-06,Y,1,1,P,Yuki Wu,0.37037037037037035,-1.6983701142714989
53,840,2023,Rodriguez,Aisha,Cloud Computing,158,951,883,2023-04-26,Y,1,1,P,Aisha Rodriguez,0.22988505747126436,-2.3876344717288025
463,840,2023,Sidorov,Christopher,Cloud Computing,158,732,390,2023-07-24,Y,1,1,P,Christopher Sidorov,0.5291005291005291,-0.9195909051963634
68,840,2024,Wu,Yuki,Cloud Computing,158,293,140,2024-01-29,N,0,0,A,Yuki Wu,0.37037037037037035,-1.6983701142714989
53,840,2024,Rodriguez,Aisha,Cloud Computing,158,951,140,2024-01-29,N,0,0,A,Aisha Rodriguez,0.22988505747126436,-2.3876344717288025
346,180,2023,Reddy,Hana,Marketing,824,880,349,2023-05-08,Y,1,1,P,Hana Reddy,0.5512820512820513,-0.8107615029025301
141,180,2023,Ibrahim,William,Marketing,824,794,349,2023-05-08,Y,1,1,P,William Ibrahim,0.6410256410256411,-0.3704517193100496
387,180,2023,Zhang,Diego,Marketing,824,158,116,2023-05-03,N,0,0,A,Diego Zhang,0.5612903225806452,-0.7616578311839219
25,180,2023,Diaz,Nancy,Marketing,824,280,480,2023-02-21,N,0,0,A,Nancy Diaz,0.564935064935065,-0.7437755989051584
225,871,2023,Robert,Elena,Database Design,518,924,30,2023-06-04,Y,1,1,P,Elena Robert,0.8582089552238806,0.6951167335203665
192,871,2023,Wagner,Richard,Database Design,518,397,30,2023-06-04,Y,1,1,P,Richard Wagner,0.5633802816901409,-0.7514038459594795
2,871,2023,Lee,Valeria,Database Design,518,179,30,2023-06-04,N,0,0,A,Valeria Lee,0.6940298507462687,-0.11039668720958704
146,871,2023,Patel,Sergei,Database Design,518,518,30,2023-06-04,Y,1,1,P,Sergei Patel,0.8278145695364238,0.5459924849505526
474,1798,2024,Müller,Michael,Algorithms,653,137,157,2024-09-12,Y,1,1,P,Michael Müller,0.7297297297297297,0.0647579509589654
455,1798,2024,Rodriguez,Sarah,Algorithms,653,7,157,2024-09-12,Y,1,1,P,Sarah Rodriguez,0.7407407407407407,0.11878137357048367
232,1798,2024,Johnson,Wei,Algorithms,653,504,157,2024-09-12,Y,1,1,P,Wei Johnson,0.7936507936507936,0.37837444326219544
317,547,2024,Lebedev,Takeshi,System Administration,683,954,1020,2024-10-13,Y,1,1,P,Takeshi Lebedev,0.8172043010752689,0.49393522912495796
474,547,2024,Müller,Michael,System Administration,683,137,1020,2024-10-13,N,0,0,A,Michael Müller,0.7297297297297297,0.0647579509589654
198,547,2024,Johnson,Arjun,System Administration,683,640,1020,2024-10-13,Y,1,1,P,Arjun Johnson,0.7301587301587301,0.06686275963214132
188,547,2024,Nair,Rosa,System Administration,683,580,1020,2024-10-13,Y,1,1,P,Rosa Nair,0.5079365079365079,-1.0234281330730481
180,547,2024,Sokolov,Susan,System Administration,683,267,1020,2024-10-13,N,0,0,A,Susan Sokolov,0.6057142857142858,-0.5437001402827644
462,547,2024,Agarwal,Mohamed,System Administration,683,182,1020,2024-10-13,Y,1,1,P,Mohamed Agarwal,0.9405405405405406,1.0990609329576726
435,871,2024,White,Linda,Database Design,258,286,333,2024-02-18,Y,1,1,P,Linda White,0.8680555555555556,0.7434271975161655
178,871,2024,Alvarez,Samir,Database Design,258,445,333,2024-02-18,N,0,0,A,Samir Alvarez,0.15286624203821655,-2.7655125803799754
350,871,2024,Petrov,So-young,Database Design,258,192,333,2024-02-18,Y,1,1,P,So-young Petrov,0.7908496732026143,0.3646312807491049
318,871,2024,Al-Khalil,Marie,Database Design,258,863,333,2024-02-18,N,0,0,A,Marie Al-Khalil,0.5347222222222222,-0.892009141541619
65,871,2023,Thomas,Dina,Database Design,951,197,927,2023-05-26,Y,1,1,P,Dina Thomas,0.7207792207792207,0.020843988186792423
428,871,2023,Al-Khalil,Ji-eun,Database Design,951,653,927,2023-05-26,Y,1,1,P,Ji-eun Al-Khalil,0.8013698630136986,0.4162465828816029
468,871,2023,Ben-Khalil,Nathalie,Database Design,951,881,927,2023-05-26,N,0,0,A,Nathalie Ben-Khalil,0.7272727272727273,0.052703137648957336
120,871,2023,Smith,Elena,Database Design,951,797,927,2023-05-26,Y,1,1,P,Elena Smith,0.7032258064516129,-0.06527848681092975
225,871,2024,Robert,Elena,Database Design,951,924,257,2024-08-21,Y,1,1,P,Elena Robert,0.8582089552238806,0.6951167335203665
192,871,2024,Wagner,Richard,Database Design,951,397,257,2024-08-21,Y,1,1,P,Richard Wagner,0.5633802816901409,-0.7514038459594795
428,871,2024,Al-Khalil,Ji-eun,Database Design,951,653,257,2024-08-21,N,0,0,A,Ji-eun Al-Khalil,0.8013698630136986,0.4162465828816029
120,871,2024,Smith,Elena,Database Design,951,797,257,2024-08-21,Y,1,1,P,Elena Smith,0.7032258064516129,-0.06527848681092975
416,557,2023,Rossi,Daniel,Arabic,396,658,934,2023-10-29,Y,1,1,P,Daniel Rossi,0.7741935483870968,0.2829111853755661
251,557,2023,Torres,Ruth,Arabic,396,927,934,2023-10-29,Y,1,1,P,Ruth Torres,0.8387096774193549,0.5994472509996536
416,557,2023,Rossi,Daniel,Arabic,396,658,1061,2023-04-08,Y,1,1,P,Daniel Rossi,0.7741935483870968,0.2829111853755661
25,557,2023,Diaz,Nancy,Arabic,396,280,1061,2023-04-08,Y,1,1,P,Nancy Diaz,0.564935064935065,-0.7437755989051584
225,871,2024,Robert,Elena,Database Design,557,924,621,2024-11-03,Y,1,1,P,Elena Robert,0.8582089552238806,0.6951167335203665
192,871,2024,Wagner,Richard,Database Design,557,397,621,2024-11-03,N,0,0,A,Richard Wagner,0.5633802816901409,-0.7514038459594795
428,871,2024,Al-Khalil,Ji-eun,Database Design,557,653,621,2024-11-03,Y,1,1,L,Ji-eun Al-Khalil,0.8013698630136986,0.4162465828816029
350,871,2024,Petrov,So-young,Database Design,557,192,621,2024-11-03,Y,1,1,P,So-young Petrov,0.7908496732026143,0.3646312807491049
314,871,2024,Esposito,Carmen,Database Design,557,272,477,2024-07-19,Y,1,1,P,Carmen Esposito,0.7532467532467533,0.1801397354976159
480,871,2024,Yoon,Tafadzwa,Database Design,557,913,477,2024-07-19,Y,1,1,P,Tafadzwa Yoon,0.7931034482758621,0.3756889977136609
352,1537,2024,Popov,Anita,Nutrition,732,251,13,2024-07-23,Y,1,1,P,Anita Popov,0.7756410256410257,0.2900129560786708
160,1537,2024,Nair,Lisa,Nutrition,732,418,13,2024-07-23,Y,1,1,P,Lisa Nair,0.7692307692307693,0.2585622572506366
416,1537,2023,Rossi,Daniel,Nutrition,732,658,275,2023-12-23,Y,1,1,P,Daniel Rossi,0.7741935483870968,0.2829111853755661
350,1762,2025,Petrov,So-young,Nutrition,732,192,357,2025-01-16,Y,1,1,P,So-young Petrov,0.7908496732026143,0.3646312807491049
480,1762,2025,Yoon,Tafadzwa,Nutrition,732,913,357,2025-01-16,N,0,0,A,Tafadzwa Yoon,0.7931034482758621,0.3756889977136609
480,1762,2023,Yoon,Tafadzwa,Nutrition,732,913,275,2023-12-23,Y,1,1,P,Tafadzwa Yoon,0.7931034482758621,0.3756889977136609
317,891,2025,Lebedev,Takeshi,Journalism,7,954,561,2025-06-28,Y,1,1,P,Takeshi Lebedev,0.8172043010752689,0.49393522912495796
474,891,2025,Müller,Michael,Journalism,7,137,561,2025-06-28,Y,1,1,P,Michael Müller,0.7297297297297297,0.0647579509589654
103,652,2024,Tanaka,Steven,Linear Algebra,912,742,117,2024-03-14,N,0,0,A,Steven Tanaka,0.8620689655172413,0.7140551368290641
199,1749,2024,Garcia,Kwaku,International Business,930,432,995,2024-12-16,Y,1,1,P,Kwaku Garcia,0.8936170212765957,0.8688396472754722
407,1749,2024,Kumar,Thomas,International Business,930,15,995,2024-12-16,Y,1,1,P,Thomas Kumar,0.776595744680851,0.29469710271263305
317,1749,2024,Lebedev,Takeshi,International Business,930,954,307,2024-02-19,Y,1,1,P,Takeshi Lebedev,0.8172043010752689,0.49393522912495796
14,1749,2024,Yang,Luis,International Business,930,931,307,2024-02-19,N,0,0,A,Luis Yang,0.8095238095238095,0.45625236416970927
7,1749,2024,Becker,Chen,International Business,930,522,307,2024-02-19,N,0,0,A,Chen Becker,0.3617021276595745,-1.7408991916465237
